https://www.kleinanzeigen.de;2
https://www.koreus.com/;4
https://lwn.net/free/bigpage;2
https://www.latex-project.org;1
https://www.lemondeinformatique.fr/;2
https://ideas.lego.com/search/global_search/ideas?support_value=&support_value=10000&idea_phase=&sort=most_recent;4
https://lesjoiesducode.fr/;3
https://listverse.com/;4
https://logic-masters.de/;3
https://www.lba.de/DE/Home/Nachrichten/nachrichten_node.html;2
https://www.luftsport-sh.de/start.html;2
https://www.maalaimalar.com/;1
https://www.magellantv.com/articles;3
https://mangadex.org/;4
https://www.mediapart.fr/;3
https://www.monde-diplomatique.fr;3
https://www.mydealz.de/;3
http://nflrus.ru/;3
https://www.nytimes.com/;5
https://apod.nasa.gov/apod/;5
https://www.nationalgeographic.com/;5
https://www.nautiljon.com;3
https://www.next.ink/;2
https://www.nextgov.com/;2
https://www.nicematin.com/;2
https://downloadcenter.nikonimglib.com/en/update/index/2024.html;1
https://www.nius.de/news;3
https://www.nordbayern.de;2
https://notalwaysright.com/;4
https://novayagazeta.eu;3
https://nyaa.si/?page=rss&s=id&o=desc&;3
https://www.om-online.de;2
https://www.openlynews.com/;3
https://openwrt.org/advisory/start;2
https://otrkeyfinder.com;1
https://www.pcgamingwiki.com/wiki/PCGamingWiki:News;3
https://app.panneaupocket.com;2
https://pota.app/#;2
https://www.pcgamer.com/;4
https://www.phoronix.com;3
https://plantuml.com/changes;2
https://www.pokemon.com/us/pokemon-news;3
https://qwantz.com/;1
https://racedepartment.com/;2
https://www.radiomelodie.com;1
http://3dsdb.com/;2
https://www.reporterre.net/;2
https://www.reuters.com;5
https://roosterteeth.com;2
https://www.nouvelobs.com/rue89/;3
https://rumble.com;2
https://www.schweinfurt.de/rathaus-politik/pressestelle/buergerinformationen/index.html;1
https://scribblehub.com/;1
https://www.shanaproject.com;2
https://shimmie.shishnet.org/;1
https://skimfeed.com;2
https://sleeper.com/topics/170000000000000000;1
https://slushe.com;1
https://www.splcenter.org;3
https://spottschau.com/;1
https://ssir.org/books/;2
https://stripe.com/docs/upgrades;1
https://api2.sota.org.uk/api/spots/;1
https://www.smashbros.com/en_US/blog/index.html;2
https://www.thefarside.com;2
https://www.theguardian.com/;4
https://thehackernews.com/;3
https://www.theredhandfiles.com;1
https://tldr.tech/;2
https://blog.twitter.com/engineering/;2
https://forums.unraid.net/topic/38582-plug-in-community-applications/;1
https://usbeketrica.com;2
https://www.usenix.org/publications;2
https://variety.com;3
https://www.vice.com/;3
https://www.viedemerde.fr;1
https://www.vpro.nl/programmas/tegenlicht/lees/artikelen.html;1
https://www.wymt.com/news/;2
https://www.welivesecurity.com/;4
https://webfail.com;1
https://wikileaks.org;3
https://www.wikipedia.org/;4
https://www.wired.com/;4
https://worldoftanks.eu/;1
https://www.worldbank.org/en/news/all;2
https://yorushika.com;1
https://www.zdnet.com/;3
https://www.zeit.de/;3
